# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,KRHKRAPPEA,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.619000000000000128e+01, 0.000000000000000000e+00, -2.149999999999999911e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,32,25
# x,y,z,u,w
1.067692470357321649e-01, 9.593010999861228960e-02, -9.896452606278054454e-01, 3.254639190564478923e-01
1.047954634852134720e-01, 9.191512502786433614e-02, -9.902371032353975977e-01, 4.730061229571044246e-01
9.785058521597526926e-02, 8.878078026333199868e-02, -9.912331895314668850e-01, 5.801757462643000185e-01
7.868556134836846017e-02, 9.140870097939417238e-02, -9.926998699609825838e-01, 5.802833711271668804e-01
4.907695193875077216e-02, 1.015293218731272290e-01, -9.936212807646506162e-01, 4.733559516381409260e-01
-1.490726865769988717e-02, 1.332885978678972350e-01, -9.909651472274779715e-01, 3.266964190383335187e-01
-1.308693154551818505e-01, 1.973567080130765594e-01, -9.715572819317105369e-01, 2.013345758810564934e-01
-3.466720469821775175e-01, 3.178786761765842184e-01, -8.824803901919912041e-01, 1.173210632553909200e-01
-7.081545947835573562e-01, 4.993358644812675995e-01, -4.991800920806845898e-01, 6.802777788879475762e-02
-8.225481256174722589e-01, 4.846939004236299198e-01, 2.974666433994095915e-01, 6.838208981020726940e-02
-5.665360044887919333e-01, 2.750404736428490593e-01, 7.767816253466559573e-01, 1.175253731211408775e-01
-3.598336729275644630e-01, 1.330519588613733872e-01, 9.234808628610611247e-01, 2.021289133011100470e-01
-2.164661280281272582e-01, 4.170596400659617314e-02, 9.753989071055958471e-01, 3.287157047813730193e-01
-9.893028891258209834e-02, -2.812772612194675004e-02, 9.946967522611511736e-01, 4.777040035699660070e-01
-1.325616220214593253e-03, -8.145564324099086040e-02, 9.966760862616466099e-01, 5.879653025698178270e-01
6.016080422112383280e-02, -1.130772835257793374e-01, 9.917631801926799495e-01, 5.899248775247729615e-01
1.008474188310047870e-01, -1.328736096175713588e-01, 9.859890475975487956e-01, 4.820356845995397710e-01
1.282346839666694549e-01, -1.453287967176983553e-01, 9.810379231571807468e-01, 3.321428513823642681e-01
1.459168879214610415e-01, -1.528137582195465138e-01, 9.774232538251450553e-01, 2.029004525145153004e-01
1.566128664433601436e-01, -1.570781961256287329e-01, 9.750891499582552413e-01, 1.149673220520464612e-01
1.627043715147890313e-01, -1.594095404471227440e-01, 9.737124246431360097e-01, 6.238203971507473578e-02
8.796838568759890453e-02, 7.065960300433301589e-01, -7.021279181506194789e-01, 1.759884231754401882e-02
8.746828789772236046e-02, 7.070242375987950689e-01, -7.017592365335020288e-01, 3.246313626779731565e-02
8.674628240059853446e-02, 7.077744257904654557e-01, -7.010923225129856995e-01, 5.738528329257421706e-02
8.580863380221873116e-02, 7.089993253037933929e-01, -6.999691672379309004e-01, 9.419555506387883304e-02
8.414080516082442229e-02, 7.110172945681051404e-01, -6.981222899549481831e-01, 1.373325899913391268e-01
7.870246151941115431e-02, 7.155732350782659790e-01, -6.940899565549197847e-01, 1.696324164644040233e-01
6.415001390462243824e-02, 7.273168841301822507e-01, -6.832970992000477750e-01, 1.727187878454291281e-01
4.245459667216101157e-02, 7.466284980610020661e-01, -6.638851505377841855e-01, 1.453039620367992113e-01
-3.291937205868513956e-04, 7.857450525433460342e-01, -6.185504054118375894e-01, 1.075173016744808141e-01
-6.446483378036155232e-02, 8.408596317548429067e-01, -5.374005627935090068e-01, 7.493533883224173797e-02
-1.521250790694691213e-01, 9.018439640019202397e-01, -4.043951346287573689e-01, 5.290619061047143606e-02
-2.653004727144555597e-01, 9.446857741232980166e-01, -1.928326926290033494e-01, 3.688288762368684831e-02
-3.974136993471351631e-01, 9.073198999080864802e-01, 1.372331986146394234e-01, 2.911009448822501899e-02
-4.942927076082372362e-01, 5.686784708098944208e-01, 6.574796696800881968e-01, 2.808087124464679271e-02
-3.763203166418480072e-01, -3.448572261037829295e-02, 9.258475869270380576e-01, 4.109272758275075987e-02
-2.110029503965644981e-01, -4.051736347074352818e-01, 8.895572385529278980e-01, 7.374574846942213990e-02
-9.181505901082552545e-02, -5.868787766855754207e-01, 8.044521716142490897e-01, 1.210490533542666475e-01
-1.169915555807058208e-02, -6.741226038451657576e-01, 7.385268070586480382e-01, 1.627384600672993620e-01
3.259523866566907402e-02, -7.065519961512537472e-01, 7.069100559130607753e-01, 1.698095368233557001e-01
6.068375977738795640e-02, -7.189295386514005237e-01, 6.924289131410998888e-01, 1.408929694041165526e-01
7.956528690692327155e-02, -7.232271225115990410e-01, 6.860115847294502300e-01, 9.754485664394792199e-02
9.188981203047115465e-02, -7.243594766268746099e-01, 6.832712573098951303e-01, 5.963160813803335125e-02
9.942649749908771817e-02, -7.244593696888376178e-01, 6.821092238528341234e-01, 3.377470900786746361e-02
1.037515442047980407e-01, -7.243294347994064797e-01, 6.816028806851481825e-01, 1.831723960064959855e-02
8.476888048952796462e-02, 7.071816430769887196e-01, -7.019318774606854161e-01, 1.208690970154463473e-02
8.425627850743200309e-02, 7.077353523408338454e-01, -7.014353502490974224e-01, 2.230010991518349001e-02
8.350970820767181224e-02, 7.087069414232645137e-01, -7.005430749165615367e-01, 3.943401201492104102e-02
8.253628458135485457e-02, 7.102906575144273260e-01, -6.990528903990228526e-01, 6.476794571484326135e-02
8.081819990589143854e-02, 7.128206189762389400e-01, -6.966743742425890451e-01, 9.451452983550205633e-02
7.534241941506125695e-02, 7.179618809625789577e-01, -6.919929604565067116e-01, 1.168823084512385924e-01
6.083538453389468470e-02, 7.301507537375028223e-01, -6.805725037093182106e-01, 1.191587011976077137e-01
3.929608515567512006e-02, 7.496092219609620244e-01, -6.607131238612709012e-01, 1.003517682044687831e-01
-3.068891488323724145e-03, 7.883049233661968414e-01, -6.152771161855831172e-01, 7.429167005254894152e-02
-6.653188631910028628e-02, 8.425583485738661338e-01, -5.344800626321825066e-01, 5.175724654206610709e-02
-1.533760486069388751e-01, 9.025808773934256291e-01, -4.022729763201049469e-01, 3.647665691325487070e-02
-2.659322293151786254e-01, 9.447822312631578567e-01, -1.914852080471704798e-01, 2.533233283013638579e-02
-3.981583512947726722e-01, 9.066508328656098792e-01, 1.394782942192949182e-01, 1.987454970098480322e-02
-4.942614574049156162e-01, 5.615810451677900605e-01, 6.635754225649268534e-01, 1.910753714134442657e-02
-3.719983893554253407e-01, -4.710157820527707817e-02, 9.270375610769724384e-01, 2.821668295450198427e-02
-2.061224986198759712e-01, -4.141567232563354573e-01, 8.865594870871746913e-01, 5.090156500117607591e-02
-8.779047210250214006e-02, -5.923886587505492463e-01, 8.008548620016894271e-01, 8.359290277331371533e-02
-8.372656555698755262e-03, -6.775471035815799903e-01, 7.354317242616147388e-01, 1.122486829823857585e-01
3.563080337146049686e-02, -7.088071641698929781e-01, 7.045018451874620613e-01, 1.169483127957965940e-01
6.363174887461844897e-02, -7.203729036383863527e-01, 6.906619145709119723e-01, 9.690172880808420319e-02
8.251330797718725574e-02, -7.240939362273887125e-01, 6.847477824172839567e-01, 6.701989315536321934e-02
9.486274735766156430e-02, -7.248465935467831578e-01, 6.823477668955770792e-01, 4.094356038187059454e-02
1.024260806204940477e-01, -7.247174354188974377e-01, 6.813908840075425521e-01, 2.318078061146239960e-02
1.067677318693264349e-01, -7.244576378613678536e-01, 6.810005744313338827e-01, 1.256898001985426797e-02
7.778738244317708050e-02, 7.084328621071610543e-01, -7.014784408798996340e-01, 6.576062053434850868e-03
7.725144394583692564e-02, 7.092586598419762245e-01, -7.007027671184458129e-01, 1.213913386277710831e-02
7.645830240651407816e-02, 7.107090516258255386e-01, -6.993187913464314898e-01, 2.148656914161089712e-02
7.541839433247007896e-02, 7.130656432468219785e-01, -6.970290196378541303e-01, 3.534735541186700275e-02
7.360766611349327249e-02, 7.166914823664994882e-01, -6.934949391254663364e-01, 5.170888811760888243e-02
6.807099944487694787e-02, 7.230746791797885153e-01, -6.874077009778269964e-01, 6.415183221110967726e-02
5.368228728666847582e-02, 7.361959697908673217e-01, -6.746359804334156607e-01, 6.562307948228927879e-02
3.249549120343507569e-02, 7.559498581693833152e-01, -6.538224950130858693e-01, 5.542209686714291705e-02
-8.959962343834622367e-03, 7.937434103148945930e-01, -6.081867457093074192e-01, 4.108042512843686211e-02
-7.097883313927828841e-02, 8.461709226597642353e-01, -5.281635872448138258e-01, 2.858558997310547620e-02
-1.560774061029467641e-01, 9.041538180629011823e-01, -3.976753909741638227e-01, 2.004908119277275941e-02
-2.673080445368097857e-01, 9.449853158733160230e-01, -1.885448543708257985e-01, 1.378225499596642638e-02
-3.997961903583560628e-01, 9.051521206139080400e-01, 1.444390692405982668e-01, 1.064006734281822825e-02
-4.940362548503150486e-01, 5.455916505084269508e-01, 6.769475088874802315e-01, 1.014905610070523413e-02
-3.623365721890510760e-01, -7.459964796970325329e-02, 9.290571031842365102e-01, 1.538026264913128043e-02
-1.955225144276477867e-01, -4.333609732458189590e-01, 8.797552007344582314e-01, 2.809849621432577993e-02
-7.911092957448595531e-02, -6.041276131066650734e-01, 7.929509996865532484e-01, 4.616989007723373145e-02
-1.195406877957870236e-03, -6.848601483164489245e-01, 7.286735539666358008e-01, 6.178221862348148852e-02
4.219935517039479639e-02, -7.136400655484504973e-01, 6.992403530026040093e-01, 6.410248255358733105e-02
7.003138036382486331e-02, -7.234732374964581991e-01, 6.867911475774355345e-01, 5.292009354532126175e-02
8.893001730882105216e-02, -7.259539255074413111e-01, 6.819694641710792871e-01, 3.650072503916751421e-02
1.013454390478193828e-01, -7.258843441264174468e-01, 6.803095037821869084e-01, 2.225887900312839562e-02
1.089740635619345505e-01, -7.252569353383795381e-01, 6.797992580272362861e-01, 1.258873389930894454e-02
1.133560320272824079e-01, -7.247139253437424600e-01, 6.796617808998047794e-01, 6.821737638304958828e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,32,13
# nx,ny,nz
5.233595624294383464e-02, -0.000000000000000000e+00, 9.986295347545739443e-01
5.068881892105846221e-02, -0.000000000000000000e+00, 9.987144955573580285e-01
4.895339874686067266e-02, -0.000000000000000000e+00, 9.988010636513814378e-01
4.712241971637497889e-02, -0.000000000000000000e+00, 9.988891217547991586e-01
4.518778572944805172e-02, -0.000000000000000000e+00, 9.989785102898206537e-01
4.314046201132929609e-02, -0.000000000000000000e+00, 9.990690169039618818e-01
4.097033540749984298e-02, -0.000000000000000000e+00, 9.991603633134157336e-01
3.866604903985318420e-02, -0.000000000000000000e+00, 9.992521887149647952e-01
3.621480568024753460e-02, -0.000000000000000000e+00, 9.993440287756474305e-01
3.360213273667735090e-02, -0.000000000000000000e+00, 9.994352888884535657e-01
3.081159984871540553e-02, -0.000000000000000000e+00, 9.995252099445829375e-01
2.782447760229318778e-02, -0.000000000000000000e+00, 9.996128242705570877e-01
2.461932259077750235e-02, -0.000000000000000000e+00, 9.996968985423387855e-01
2.117146967722010123e-02, -0.000000000000000000e+00, 9.997758593163301732e-01
1.745240643728351165e-02, -0.000000000000000000e+00, 9.998476951563912696e-01
1.591474266917413533e-02, -0.000000000000000000e+00, 9.998733524630876168e-01
1.420411074925508575e-02, -0.000000000000000000e+00, 9.998991165301741590e-01
1.228960412302520198e-02, -0.000000000000000000e+00, 9.999244799636117786e-01
1.013249170681498022e-02, -0.000000000000000000e+00, 9.999486649882639577e-01
7.683576416001840735e-03, -0.000000000000000000e+00, 9.999704808910409026e-01
4.879407128324306578e-03, -0.000000000000000000e+00, 9.999880956221809392e-01
1.636718805722516381e-03, -0.000000000000000000e+00, 9.999986605748785173e-01
-2.155946628668224847e-03, -0.000000000000000000e+00, 9.999976759443665042e-01
-6.651257834611086668e-03, -0.000000000000000000e+00, 9.999778801399646921e-01
-1.206404439451599572e-02, -0.000000000000000000e+00, 9.999272267684519155e-01
-1.870644383483406961e-02, -0.000000000000000000e+00, 9.998250191703818013e-01
-2.704986282727684863e-02, -0.000000000000000000e+00, 9.996340855138071690e-01
-3.784099560629632097e-02, -0.000000000000000000e+00, 9.992837730352295278e-01
-5.233595624294391790e-02, -0.000000000000000000e+00, 9.986295347545738332e-01
-4.788508529724212065e-02, -0.000000000000000000e+00, 9.988528513280000576e-01
-3.814877291197661668e-02, -0.000000000000000000e+00, 9.992720706220654669e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot
4.067012825394132136e+01, 0.000000000000000000e+00, -2.908871365522685437e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.041544281307464814e+01, 0.000000000000000000e+00, -2.895523867151140518e+00, 1.698573936470203216e-02, 7.094475431069974247e-02, 6.647654198303436235e-02, 0.000000000000000000e+00, 9.977879881848538135e-01, 1.000000000000000000e+00, 3.961306023154656408e+00, 3.869397684534371662e-02
3.994573889475588402e+01, 0.000000000000000000e+00, -2.870907727871511383e+00, 4.696781548383512084e-02, 1.984696572453061025e-01, 6.379895622461133342e-02, 0.000000000000000000e+00, 9.979627714422266704e-01, 1.000000000000000000e+00, 3.897344214574558485e+00, 1.026557854254418756e-01
3.911575852857880164e+01, 0.000000000000000000e+00, -2.827410300031645285e+00, 9.569501349661212186e-02, 4.137351332222372613e-01, 5.910719490434897250e-02, 0.000000000000000000e+00, 9.982516413763311558e-01, 1.000000000000000000e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
3.775432725305979886e+01, 0.000000000000000000e+00, -2.756060710235216149e+00, 1.638902355420291390e-01, 7.401252649185251498e-01, 5.146184857458394046e-02, 0.000000000000000000e+00, 9.986749612067414850e-01, 1.000000000000000000e+00, 3.599283538901400625e+00, 4.007164610985988751e-01
3.577219881971158344e+01, 0.000000000000000000e+00, -2.652181760789662501e+00, 2.371551640301971520e-01, 1.154879436135296977e+00, 4.023213222328814176e-02, 0.000000000000000000e+00, 9.991903600099272253e-01, 1.000000000000000000e+00, 3.330173459190004071e+00, 6.698265408099960405e-01
3.333516030977145306e+01, 0.000000000000000000e+00, -2.524461984456448427e+00, 2.849467118273967259e-01, 1.545556592799603557e+00, 2.564067010924805240e-02, 0.000000000000000000e+00, 9.996712239713358983e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.089192431951527951e+01, 0.000000000000000000e+00, -2.396417411942720399e+00, 2.799870804151052828e-01, 1.737318667952080231e+00, 8.528979085243646244e-03, 0.000000000000000000e+00, 9.999636275964058907e-01, 1.000000000000000000e+00, 2.669826540809996374e+00, 1.330173459190004071e+00
2.889787822617373081e+01, 0.000000000000000000e+00, -2.291913884402665857e+00, 2.070489629352023353e-01, 1.638270642013168521e+00, -8.831285084045814929e-03, 0.000000000000000000e+00, 9.999610034415163939e-01, 1.000000000000000000e+00, 2.400716461098598931e+00, 1.599283538901400847e+00
2.753340136426989915e+01, 0.000000000000000000e+00, -2.220404682187193224e+00, 1.187986633363352224e-01, 1.318157860079090193e+00, -2.257461166606555478e-02, 0.000000000000000000e+00, 9.997451609826008001e-01, 1.000000000000000000e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
2.672108018359804760e+01, 0.000000000000000000e+00, -2.177832733043603142e+00, 5.153865015680138967e-02, 8.989268123761789964e-01, -3.232843946897178550e-02, 0.000000000000000000e+00, 9.994772993927880655e-01, 1.000000000000000000e+00, 2.102655785425441959e+00, 1.897344214574558263e+00
2.630601809830983484e+01, 0.000000000000000000e+00, -2.156080250889059968e+00, 1.257025077381447760e-02, 4.438850239193309899e-01, -3.981651146243962713e-02, 0.000000000000000000e+00, 9.992070082895543326e-01, 1.000000000000000000e+00, 2.038693976845343592e+00, 1.961306023154656408e+00
2.619000000000000128e+01, 0.000000000000000000e+00, -2.149999999999999911e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.072001959316167330e+01, 6.625306067044071101e-01, -2.794348125946165773e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.071428571428571397e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.047178107457759921e+01, 6.625306067044071101e-01, -2.781749012412004340e+00, 1.655436629204795965e-02, 6.914302781539458098e-02, 6.483077341295183371e-02, 0.000000000000000000e+00, 9.978962725747995144e-01, 1.071428571428571397e+00, 3.961306023154656408e+00, 3.869397684534371662e-02
4.001396690012062862e+01, 6.625306067044071101e-01, -2.758513082732629407e+00, 4.577501189453511699e-02, 1.934292840218412857e-01, 6.215290302180296461e-02, 0.000000000000000000e+00, 9.980666393813403259e-01, 1.071428571428571397e+00, 3.897344214574558485e+00, 1.026557854254418756e-01
3.920499605415254507e+01, 6.625306067044071101e-01, -2.717454525050628789e+00, 9.326472470414852445e-02, 4.032278369632313897e-01, 5.746067164218720408e-02, 0.000000000000000000e+00, 9.983477706763453918e-01, 1.071428571428571397e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
3.787802706119080653e+01, 6.625306067044071101e-01, -2.650105456525735814e+00, 1.597280478994502206e-01, 7.213289026983095154e-01, 4.981463751856234773e-02, 0.000000000000000000e+00, 9.987584802588133082e-01, 1.071428571428571397e+00, 3.599283538901400625e+00, 4.007164610985988751e-01
3.594607278746647694e+01, 6.625306067044071101e-01, -2.552050926647378315e+00, 2.311323263069141043e-01, 1.125549897973041169e+00, 3.858408638034978300e-02, 0.000000000000000000e+00, 9.992553568924180674e-01, 1.071428571428571397e+00, 3.330173459190004071e+00, 6.698265408099960405e-01
3.357072370044671317e+01, 6.625306067044071101e-01, -2.431492308261598012e+00, 2.777101508520644635e-01, 1.506305343143503395e+00, 2.399185101107129126e-02, 0.000000000000000000e+00, 9.997121541149045498e-01, 1.071428571428571397e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.118933401162664509e+01, 6.625306067044071101e-01, -2.310627104788496311e+00, 2.728764751839189984e-01, 1.693197392105126431e+00, 6.879700992318469460e-03, 0.000000000000000000e+00, 9.999763345771019996e-01, 1.071428571428571397e+00, 2.669826540809996374e+00, 1.330173459190004071e+00
2.924576375289873909e+01, 6.625306067044071101e-01, -2.211983016469708740e+00, 2.017907080300970768e-01, 1.596664808701405036e+00, -1.048053523649266836e-02, 0.000000000000000000e+00, 9.999450776823478604e-01, 1.071428571428571397e+00, 2.400716461098598931e+00, 1.599283538901400847e+00
2.791582626731404204e+01, 6.625306067044071101e-01, -2.144483284881745000e+00, 1.157816298513443670e-01, 1.284681671958153082e+00, -2.422348713098288614e-02, 0.000000000000000000e+00, 9.997065682845216461e-01, 1.071428571428571397e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
2.712406759505444143e+01, 6.625306067044071101e-01, -2.104298314957034677e+00, 5.022976477941180906e-02, 8.760974958053594497e-01, -3.397685987610567920e-02, 0.000000000000000000e+00, 9.994226198125392147e-01, 1.071428571428571397e+00, 2.102655785425441959e+00, 1.897344214574558263e+00
2.671951208995079696e+01, 6.625306067044071101e-01, -2.083765479163686152e+00, 1.225101429055620340e-02, 4.326120352926888790e-01, -4.146447588648578125e-02, 0.000000000000000000e+00, 9.991399788014986294e-01, 1.071428571428571397e+00, 2.038693976845343592e+00, 1.961306023154656408e+00
2.660643078952243101e+01, 6.625306067044071101e-01, -2.078026143661629188e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.071428571428571397e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.076991093238203234e+01, 1.325061213408814220e+00, -2.679824886369645665e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.142857142857142794e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.052811933608055028e+01, 1.325061213408814220e+00, -2.667974157672867275e+00, 1.612304066153380858e-02, 6.734149947283764315e-02, 6.309675361584592135e-02, 0.000000000000000000e+00, 9.980074146433689508e-01, 1.142857142857142794e+00, 3.961306023154656408e+00, 3.869397684534371662e-02
4.008219490548538033e+01, 1.325061213408814220e+00, -2.646118437593746986e+00, 4.458233948902389637e-02, 1.883894651354567074e-01, 6.041859124175903012e-02, 0.000000000000000000e+00, 9.981731281858680083e-01, 1.142857142857142794e+00, 3.897344214574558485e+00, 1.026557854254418756e-01
3.929423357972628850e+01, 1.325061213408814220e+00, -2.607498750069612292e+00, 9.083470319331830856e-02, 3.927216962900640373e-01, 5.572587845809395812e-02, 0.000000000000000000e+00, 9.984461059416646078e-01, 1.142857142857142794e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
3.800172686932182131e+01, 1.325061213408814220e+00, -2.544150202816255035e+00, 1.555663180116528266e-01, 7.025346076901993753e-01, 4.807914223719511604e-02, 0.000000000000000000e+00, 9.988435293286610506e-01, 1.142857142857142794e+00, 3.599283538901400625e+00, 4.007164610985988751e-01
3.611994675522137044e+01, 1.325061213408814220e+00, -2.451920092505093240e+00, 2.251101509715381643e-01, 1.096223585454961791e+00, 3.684774469092941956e-02, 0.000000000000000000e+00, 9.993208912612564498e-01, 1.142857142857142794e+00, 3.330173459190004071e+00, 6.698265408099960405e-01
3.380628709112196617e+01, 1.325061213408814220e+00, -2.338522632066746709e+00, 2.704743857491596626e-01, 1.467058410315176253e+00, 2.225473762942872455e-02, 0.000000000000000000e+00, 9.997523326569662805e-01, 1.142857142857142794e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.148674370373801068e+01, 1.325061213408814220e+00, -2.224836797634272223e+00, 2.657666519726278320e-01, 1.649080968688364512e+00, 5.142154409004766162e-03, 0.000000000000000000e+00, 9.999867790366200326e-01, 1.142857142857142794e+00, 2.669826540809996374e+00, 1.330173459190004071e+00
2.959364927962375802e+01, 1.325061213408814220e+00, -2.132052148536751623e+00, 1.965330314245620769e-01, 1.555063551173044400e+00, -1.221800130171917485e-02, 0.000000000000000000e+00, 9.999253574363393682e-01, 1.142857142857142794e+00, 2.400716461098598931e+00, 1.599283538901400847e+00
2.829825117035818494e+01, 1.325061213408814220e+00, -2.068561887576295888e+00, 1.127649281777995116e-01, 1.251209165527348732e+00, -2.596051802148656787e-02, 0.000000000000000000e+00, 9.996629689570660782e-01, 1.142857142857142794e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
2.752705500651084236e+01, 1.325061213408814220e+00, -2.030763896870465768e+00, 4.892102335241377276e-02, 8.532706899884309193e-01, -3.571338266061005462e-02, 0.000000000000000000e+00, 9.993620736744700528e-01, 1.142857142857142794e+00, 2.102655785425441959e+00, 1.897344214574558263e+00
2.713300608159175553e+01, 1.325061213408814220e+00, -2.011450707438311891e+00, 1.193181291672449143e-02, 4.213402864622525223e-01, -4.320049625713915514e-02, 0.000000000000000000e+00, 9.990664227783540019e-01, 1.142857142857142794e+00, 2.038693976845343592e+00, 1.961306023154656408e+00
2.702286157904486075e+01, 1.325061213408814220e+00, -2.006052287323258021e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.142857142857142794e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.081980227160238428e+01, 1.987591820113221219e+00, -2.565301646793126000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.214285714285714191e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.058445759758350135e+01, 1.987591820113221219e+00, -2.554199302933730653e+00, 1.569176638533936394e-02, 6.554018562313336516e-02, 6.126720565643196947e-02, 0.000000000000000000e+00, 9.981214001868974339e-01, 1.214285714285714191e+00, 3.961306023154656408e+00, 3.869397684534371662e-02
4.015042291085012494e+01, 1.987591820113221219e+00, -2.533723792454865009e+00, 4.338980908500220807e-02, 1.833502462979884895e-01, 5.858874401346857858e-02, 0.000000000000000000e+00, 9.982822041261301127e-01, 1.214285714285714191e+00, 3.897344214574558485e+00, 1.026557854254418756e-01
3.938347110530003192e+01, 1.987591820113221219e+00, -2.497542975088595796e+00, 8.840497100474535574e-02, 3.822168064948498478e-01, 5.389553872007518676e-02, 0.000000000000000000e+00, 9.985465792370794569e-01, 1.214285714285714191e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
3.812542667745283609e+01, 1.987591820113221219e+00, -2.438194949106774700e+00, 1.514050836260870114e-01, 6.837425503609833033e-01, 4.624808683195879427e-02, 0.000000000000000000e+00, 9.989299847658912324e-01, 1.214285714285714191e+00, 3.599283538901400625e+00, 4.007164610985988751e-01
3.629382072297627104e+01, 1.987591820113221219e+00, -2.351789258362809498e+00, 2.190886926460137718e-01, 1.066900764574666205e+00, 3.501583310623475331e-02, 0.000000000000000000e+00, 9.993867576828684429e-01, 1.214285714285714191e+00, 3.330173459190004071e+00, 6.698265408099960405e-01
3.404185048179722628e+01, 1.987591820113221219e+00, -2.245552955871896295e+00, 2.632394821480494307e-01, 1.427816150289590746e+00, 2.042205968985264658e-02, 0.000000000000000000e+00, 9.997914479920420039e-01, 1.214285714285714191e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.178415339584937271e+01, 1.987591820113221219e+00, -2.139046490480047691e+00, 2.586576752682858693e-01, 1.604969797843701196e+00, 3.309075458227109332e-03, 0.000000000000000000e+00, 9.999945249948180015e-01, 1.214285714285714191e+00, 2.669826540809996374e+00, 1.330173459190004071e+00
2.994153480634877340e+01, 1.987591820113221219e+00, -2.052121280603794951e+00, 1.912759808064332656e-01, 1.513467246757099316e+00, -1.405093849376386900e-02, 0.000000000000000000e+00, 9.999012806909711726e-01, 1.214285714285714191e+00, 2.400716461098598931e+00, 1.599283538901400847e+00
2.868067607340232783e+01, 1.987591820113221219e+00, -1.992640490270847442e+00, 1.097485856775924640e-01, 1.217740644386823279e+00, -2.779295114157444985e-02, 0.000000000000000000e+00, 9.996137013200859789e-01, 1.214285714285714191e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
2.793004241796723974e+01, 1.987591820113221219e+00, -1.957229478783896859e+00, 4.761243774626806174e-02, 8.304466019675982302e-01, -3.754524782521695414e-02, 0.000000000000000000e+00, 9.992949286200462078e-01, 1.214285714285714191e+00, 2.102655785425441959e+00, 1.897344214574558263e+00
2.754650007323271410e+01, 1.987591820113221219e+00, -1.939135935712938075e+00, 1.161264954752096006e-02, 4.100698796643025834e-01, -4.503180688647370755e-02, 0.000000000000000000e+00, 9.989855536335544572e-01, 1.214285714285714191e+00, 2.038693976845343592e+00, 1.961306023154656408e+00
2.743929236856729048e+01, 1.987591820113221219e+00, -1.934078430984887298e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.214285714285714191e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
