# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,LHHWOMTIVP,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.900000000000000355e+00, 0.000000000000000000e+00, 1.500000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,29,41
# x,y,z,u,w
1.102156986749002954e+01, 5.826117655818172203e+00, 1.445566471889495164e+00, 1.920188792209594555e-02, 1.483562392435245902e-01, -5.799585588533336111e-02, 0.000000000000000000e+00, 9.983168238090189828e-01, 2.142857142857142794e+00, 3.683268619962413837e+00, 3.167313800375860522e-01
1.085970203930140165e+01, 5.826117655818172203e+00, 1.453684443580864238e+00, 2.709976126267843108e-02, 2.037954739355667677e-01, -6.345986429560508679e-02, 0.000000000000000000e+00, 9.979843914729243926e-01, 2.142857142857142794e+00, 3.552087182916938701e+00, 4.479128170830611877e-01
1.065968301055217182e+01, 5.826117655818172203e+00, 1.463715768713794274e+00, 3.669010163210413566e-02, 2.664871695255394135e-01, -7.082243050637046511e-02, 0.000000000000000000e+00, 9.974889389547988428e-01, 2.142857142857142794e+00, 3.390270134667209945e+00, 6.097298653327898332e-01
1.042728487284072969e+01, 5.826117655818172203e+00, 1.475370966192999012e+00, 4.752982909013472868e-02, 3.303213887500357493e-01, -8.081780230061932913e-02, 0.000000000000000000e+00, 9.967288913397153172e-01, 2.142857142857142794e+00, 3.202623280057548705e+00, 7.973767199424517393e-01
1.017585060063888847e+01, 5.826117655818172203e+00, 1.487980861110449471e+00, 5.871760544821801042e-02, 3.860002750581641440e-01, -9.462251359680408369e-02, 0.000000000000000000e+00, 9.955132243825908223e-01, 2.142857142857142794e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.924100850727388234e+00, 5.826117655818172203e+00, 1.500606577819944665e+00, 6.903521141338779532e-02, 4.231774216699886182e-01, -1.139410367113010414e-01, 0.000000000000000000e+00, 9.934875138385756976e-01, 2.142857142857142794e+00, 2.797376719942451295e+00, 1.202623280057548483e+00
9.691216273509256851e+00, 5.826117655818172203e+00, 1.512286171142282809e+00, 7.729397580023295022e-02, 4.342496552420056499e-01, -1.409859918435432680e-01, 4.090635002140171607e-15, 9.900115908937088260e-01, 2.142857142857142794e+00, 2.609729865332790055e+00, 1.390270134667210167e+00
9.491701189094166935e+00, 5.826117655818172203e+00, 1.522292222532528161e+00, 8.266403224248707049e-02, 4.175149892523555839e-01, -1.784580589627472735e-01, 0.000000000000000000e+00, 9.839475195310207756e-01, 2.142857142857142794e+00, 2.447912817083061299e+00, 1.552087182916938923e+00
9.332399496069008649e+00, 5.826117655818172203e+00, 1.530281497787759459e+00, 8.180178305959151519e-02, 3.720561044550338980e-01, -2.309207579503388397e-01, 0.000000000000000000e+00, 9.729725605317145476e-01, 2.142857142857142794e+00, 2.316731380037586163e+00, 1.683268619962413837e+00
9.211512159492823315e+00, 5.826117655818172203e+00, 1.536344221845729052e+00, 7.005677718650633878e-02, 3.062523476803866163e-01, -2.927874976387755401e-01, 0.000000000000000000e+00, 9.561775364577563829e-01, 2.142857142857142794e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
9.122843739853026435e+00, 5.826117655818172203e+00, 1.540791107484519973e+00, 5.037655174575322164e-02, 2.354388905722016312e-01, -3.506432145952794732e-01, 0.000000000000000000e+00, 9.365091222504395851e-01, 2.142857142857142794e+00, 2.140647780240161779e+00, 1.859352219759838221e+00
9.060941781146281571e+00, 5.826117655818172203e+00, 1.543895605481713673e+00, 2.925825346951865108e-02, 1.669463791138926789e-01, -3.978695054440391510e-01, 0.000000000000000000e+00, 9.174420181339613123e-01, 2.142857142857142794e+00, 2.086670197163492446e+00, 1.913329802836507776e+00
9.022326911347388290e+00, 5.826117655818172203e+00, 1.545832212795231309e+00, 1.248136763493052498e-02, 1.024583248096037902e-01, -4.357472025181602926e-01, 0.000000000000000000e+00, 9.000690948463886398e-01, 2.142857142857142794e+00, 2.048612360198438065e+00, 1.951387639801561935e+00
9.003735920958682470e+00, 5.826117655818172203e+00, 1.546764585431467331e+00, 2.886119068711888534e-03, 4.500179903828690348e-02, -4.635952302734773767e-01, 0.000000000000000000e+00, 8.860470994634999098e-01, 2.142857142857142794e+00, 2.022175327438524128e+00, 1.977824672561475872e+00
8.999354705023513645e+00, 5.826117655818172203e+00, 1.546984311533519119e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142794e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.137615822261780529e+01, 6.364176483727259637e+00, 1.456661666719759385e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.214285714285714413e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.135459783856210514e+01, 6.364176483727259637e+00, 1.457716139334333638e+00, 1.090032628717334815e-03, 8.841794200283617858e-03, -4.762806827107887719e-02, 0.000000000000000000e+00, 9.988651396023217055e-01, 2.214285714285714413e+00, 3.977824672561475872e+00, 2.217532743852416652e-02
1.132322468788786374e+01, 6.364176483727259637e+00, 1.459250533533130723e+00, 2.672312233647389235e-03, 2.155971575998041206e-02, -4.865050530800559686e-02, 0.000000000000000000e+00, 9.988158630765111567e-01, 2.214285714285714413e+00, 3.951387639801561935e+00, 4.861236019843818978e-02
1.127803617033264239e+01, 6.364176483727259637e+00, 1.461460607998042560e+00, 4.943544708451937976e-03, 3.957526698387307112e-02, -5.012507603584041849e-02, 0.000000000000000000e+00, 9.987429482866957420e-01, 2.214285714285714413e+00, 3.913329802836507554e+00, 8.667019716349225189e-02
1.121389752895390579e+01, 6.364176483727259637e+00, 1.464597492790778777e+00, 8.152043054654450546e-03, 6.454822946927345206e-02, -5.222107082398371597e-02, 0.000000000000000000e+00, 9.986355490177566407e-01, 2.214285714285714413e+00, 3.859352219759838221e+00, 1.406477802401618626e-01
1.112473701464227993e+01, 6.364176483727259637e+00, 1.468958144270830601e+00, 1.258380707498503968e-02, 9.813496732172184711e-02, -5.515340898663872310e-02, 0.000000000000000000e+00, 9.984778923327009004e-01, 2.214285714285714413e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
1.100431812502930917e+01, 6.364176483727259637e+00, 1.474847576529842552e+00, 1.851821951320493237e-02, 1.414706704541513205e-01, -5.918704252193889709e-02, 0.000000000000000000e+00, 9.982469103370699148e-01, 2.214285714285714413e+00, 3.683268619962413837e+00, 3.167313800375860522e-01
1.084787355292019839e+01, 6.364176483727259637e+00, 1.482498948442405595e+00, 2.613853013643361103e-02, 1.943354791975930584e-01, -6.465423161793693030e-02, 0.000000000000000000e+00, 9.979077263624599459e-01, 2.214285714285714413e+00, 3.552087182916938701e+00, 4.479128170830611877e-01
1.065456690846092336e+01, 6.364176483727259637e+00, 1.491953166060744795e+00, 3.539546224692769610e-02, 2.541164085057138200e-01, -7.202039188835215877e-02, 0.000000000000000000e+00, 9.974031597865771204e-01, 2.214285714285714413e+00, 3.390270134667209945e+00, 6.097298653327898332e-01
1.042998329128214507e+01, 6.364176483727259637e+00, 1.502937074018286800e+00, 4.586523285357658325e-02, 3.149900968978720517e-01, -8.201895622746938064e-02, 0.000000000000000000e+00, 9.966307695527750754e-01, 2.214285714285714413e+00, 3.202623280057548705e+00, 7.973767199424517393e-01
1.018702393882165858e+01, 6.364176483727259637e+00, 1.514819700179417916e+00, 5.668415524276576578e-02, 3.680973562739092153e-01, -9.582493107430992141e-02, 0.000000000000000000e+00, 9.953982030246005808e-01, 2.214285714285714413e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.943782389931980603e+00, 6.364176483727259637e+00, 1.526716127968838377e+00, 6.668507272112952911e-02, 4.035844998474906742e-01, -1.151403059337844509e-01, 0.000000000000000000e+00, 9.933492386615466740e-01, 2.214285714285714413e+00, 2.797376719942451295e+00, 1.202623280057548483e+00
9.718787168184254810e+00, 6.364176483727259637e+00, 1.537720166632070562e+00, 7.472944617277270385e-02, 4.142164024483266926e-01, -1.421742502222061999e-01, 4.288475369156464591e-15, 9.898416452007632316e-01, 2.214285714285714413e+00, 2.609729865332790055e+00, 1.390270134667210167e+00
9.526038157228605030e+00, 6.364176483727259637e+00, 1.547147111579523227e+00, 8.002443480778775875e-02, 3.983829782545121878e-01, -1.796220425174814839e-01, 0.000000000000000000e+00, 9.837356971472814848e-01, 2.214285714285714413e+00, 2.447912817083061299e+00, 1.552087182916938923e+00
9.372122978287187323e+00, 6.364176483727259637e+00, 1.554674776241791623e+00, 7.934732451393160246e-02, 3.551892800732939781e-01, -2.320754117715333464e-01, 0.000000000000000000e+00, 9.726977964666483345e-01, 2.214285714285714413e+00, 2.316731380037586163e+00, 1.683268619962413837e+00
9.255244854949276956e+00, 6.364176483727259637e+00, 1.560391037138827208e+00, 6.809025012525039833e-02, 2.925796464400471364e-01, -2.939231149622280603e-01, 0.000000000000000000e+00, 9.558290655189874974e-01, 2.214285714285714413e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
9.169407328760847520e+00, 6.364176483727259637e+00, 1.564589168323998525e+00, 4.907212585254032422e-02, 2.251836805869182889e-01, -3.516737124699493844e-01, 0.000000000000000000e+00, 9.361226415153108826e-01, 2.214285714285714413e+00, 2.140647780240161779e+00, 1.859352219759838221e+00
9.109357421757541928e+00, 6.364176483727259637e+00, 1.567526081798226834e+00, 2.860431247565720439e-02, 1.599598776370520503e-01, -3.987521592442725971e-01, 0.000000000000000000e+00, 9.170587306699774510e-01, 2.214285714285714413e+00, 2.086670197163492446e+00, 1.913329802836507776e+00
9.071721819598325354e+00, 6.364176483727259637e+00, 1.569366759204871453e+00, 1.227461901699840145e-02, 9.845505479585744957e-02, -4.364806722462534760e-01, 0.000000000000000000e+00, 8.997136337499053171e-01, 2.214285714285714413e+00, 2.048612360198438065e+00, 1.951387639801561935e+00
9.053408200346050094e+00, 6.364176483727259637e+00, 1.570262439445324398e+00, 2.853700084739852101e-03, 4.340481425413750954e-02, -4.644024957112052876e-01, 0.000000000000000000e+00, 8.856242555266899963e-01, 2.214285714285714413e+00, 2.022175327438524128e+00, 1.977824672561475872e+00
9.049032057535271178e+00, 6.364176483727259637e+00, 1.570476467300278678e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.214285714285714413e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.134605166205065707e+01, 6.902235311636344406e+00, 1.487050024807800908e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.285714285714285587e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.132523515537634040e+01, 6.902235311636344406e+00, 1.488040382067487455e+00, 1.049436486519061094e-03, 8.411729760797397037e-03, -4.893320083552725464e-02, 0.000000000000000000e+00, 9.988020533899547582e-01, 2.285714285714285587e+00, 3.977824672561475872e+00, 2.217532743852416652e-02
1.129494480646501486e+01, 6.902235311636344406e+00, 1.489481462812306978e+00, 2.572865290666718693e-03, 2.051097813638794523e-02, -4.995629908230499877e-02, 0.000000000000000000e+00, 9.987514045957579523e-01, 2.285714285714285587e+00, 3.951387639801561935e+00, 4.861236019843818978e-02
1.125131664508492157e+01, 6.902235311636344406e+00, 1.491557097645064944e+00, 4.759781875450264620e-03, 3.765000625364740838e-02, -5.143184631566113246e-02, 0.000000000000000000e+00, 9.986765067751228742e-01, 2.285714285714285587e+00, 3.913329802836507554e+00, 8.667019716349225189e-02
1.118939413327803400e+01, 6.902235311636344406e+00, 1.494503096705591227e+00, 7.849484278098247877e-03, 6.140768748074120625e-02, -5.352927148494195791e-02, 0.000000000000000000e+00, 9.985662807717329281e-01, 2.285714285714285587e+00, 3.859352219759838221e+00, 1.406477802401618626e-01
1.110331694092344712e+01, 6.902235311636344406e+00, 1.498598268564900859e+00, 1.211776174493205648e-02, 9.335956278322778135e-02, -5.646361873336680492e-02, 0.000000000000000000e+00, 9.984046573206342146e-01, 2.285714285714285587e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
1.098706691442806971e+01, 6.902235311636344406e+00, 1.504128930336334991e+00, 1.783436295167318414e-02, 1.345853237031260086e-01, -6.050001501396455594e-02, 0.000000000000000000e+00, 9.981681963393295165e-01, 2.285714285714285587e+00, 3.683268619962413837e+00, 3.167313800375860522e-01
1.083604582523943272e+01, 6.902235311636344406e+00, 1.511313845383981391e+00, 2.517699812352754141e-02, 1.848757913112812623e-01, -6.597071991271614977e-02, 0.000000000000000000e+00, 9.978215592550592206e-01, 2.285714285714285587e+00, 3.552087182916938701e+00, 4.479128170830611877e-01
1.064945184720048488e+01, 6.902235311636344406e+00, 1.520191161047740325e+00, 3.410035808301622312e-02, 2.417460515559152201e-01, -7.334083635703743387e-02, 0.000000000000000000e+00, 9.973069345604944624e-01, 2.285714285714285587e+00, 3.390270134667209945e+00, 6.097298653327898332e-01
1.043268307984718746e+01, 6.902235311636344406e+00, 1.530504059642128434e+00, 4.419994767098093386e-02, 2.996593093492538884e-01, -8.334287795588414538e-02, 0.000000000000000000e+00, 9.965209303843199917e-01, 2.285714285714285587e+00, 3.202623280057548705e+00, 7.973767199424517393e-01
1.019819900227375342e+01, 6.902235311636344406e+00, 1.541659774293917540e+00, 5.464973227191828598e-02, 3.501950294699026633e-01, -9.715012621282961836e-02, 0.000000000000000000e+00, 9.952697388029193570e-01, 2.285714285714285587e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.963466002152188139e+00, 6.902235311636344406e+00, 1.552827331578887193e+00, 6.433363749166039203e-02, 3.839922262171037715e-01, -1.164617624367538379e-01, -4.626022919526301299e-15, 9.931951761311194060e-01, 2.285714285714285587e+00, 2.797376719942451295e+00, 1.202623280057548483e+00
9.746360435403371270e+00, 6.902235311636344406e+00, 1.563156253597936862e+00, 7.216330240730882417e-02, 3.941838071367987362e-01, -1.434830490741593467e-01, 4.506417582962199530e-15, 9.896527747793072427e-01, 2.285714285714285587e+00, 2.609729865332790055e+00, 1.390270134667210167e+00
9.560377709312966488e+00, 6.902235311636344406e+00, 1.572004488599209493e+00, 7.738297749030544070e-02, 3.792515811444120422e-01, -1.809031718198426120e-01, 0.000000000000000000e+00, 9.835009112479360383e-01, 2.285714285714285587e+00, 2.447912817083061299e+00, 1.552087182916938923e+00
9.411849163380116678e+00, 6.902235311636344406e+00, 1.579070819470025810e+00, 7.689092706457122117e-02, 3.383230059440421877e-01, -2.333448149604774868e-01, 0.000000000000000000e+00, 9.723940545535336710e-01, 2.285714285714285587e+00, 2.316731380037586163e+00, 1.683268619962413837e+00
9.298979859179166141e+00, 6.902235311636344406e+00, 1.584440641436796637e+00, 6.612184152799925607e-02, 2.789073985239418629e-01, -2.951695940113415739e-01, 0.000000000000000000e+00, 9.554448758411862030e-01, 2.285714285714285587e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
9.215972250484618655e+00, 6.902235311636344406e+00, 1.588389776090657124e+00, 4.776584966380644642e-02, 2.149287693944541278e-01, -3.528020593146010686e-01, 0.000000000000000000e+00, 9.356979784863150851e-01, 2.285714285714285587e+00, 2.140647780240161779e+00, 1.859352219759838221e+00
9.157773472002489257e+00, 6.902235311636344406e+00, 1.591158616399765080e+00, 2.794867621419056328e-02, 1.529735378106482635e-01, -3.997150146479417354e-01, 0.000000000000000000e+00, 9.166394640560681095e-01, 2.285714285714285587e+00, 2.086670197163492446e+00, 1.913329802836507776e+00
9.121116657967847985e+00, 6.902235311636344406e+00, 1.592902585379006641e+00, 1.206669733795011530e-02, 9.445185573320136196e-02, -4.372759886566376930e-01, 0.000000000000000000e+00, 8.993273651704144500e-01, 2.285714285714285587e+00, 2.048612360198438065e+00, 1.951387639801561935e+00
9.103080437524774027e+00, 6.902235311636344406e+00, 1.593760668924558699e+00, 2.820931533310145657e-03, 4.180786827039233156e-02, -4.652710015570378776e-01, 0.000000000000000000e+00, 8.851682863219348940e-01, 2.285714285714285587e+00, 2.022175327438524128e+00, 1.977824672561475872e+00
9.098709410047028712e+00, 6.902235311636344406e+00, 1.593968623067038015e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.285714285714285587e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.131594510148350707e+01, 7.440294139545432728e+00, 1.517438382895842430e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.357142857142857206e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.129587250760492267e+01, 7.440294139545432728e+00, 1.518364636596317929e+00, 1.008832283073028213e-03, 7.981681230738633948e-03, -5.037887809400932310e-02, 0.000000000000000000e+00, 9.987301780971621357e-01, 2.357142857142857206e+00, 3.977824672561475872e+00, 2.217532743852416652e-02
1.126666501208602966e+01, 7.440294139545432728e+00, 1.519712422087801329e+00, 2.473397615032067818e-03, 1.946227934949381483e-02, -5.140271766345596433e-02, 0.000000000000000000e+00, 9.986780064749652963e-01, 2.357142857142857206e+00, 3.951387639801561935e+00, 4.861236019843818978e-02
1.122459728144181845e+01, 7.440294139545432728e+00, 1.521653645599595706e+00, 4.575978162644761885e-03, 3.572481693014151888e-02, -5.287935856573884597e-02, 0.000000000000000000e+00, 9.986009079896112084e-01, 2.357142857142857206e+00, 3.913329802836507554e+00, 8.667019716349225189e-02
1.116489100541349977e+01, 7.440294139545432728e+00, 1.524408803176506844e+00, 7.546852370743411392e-03, 5.826726223969048296e-02, -5.497838345283252715e-02, 0.000000000000000000e+00, 9.984875449162664562e-01, 2.357142857142857206e+00, 3.859352219759838221e+00, 1.406477802401618626e-01
1.108189728333774404e+01, 7.440294139545432728e+00, 1.528238564424798884e+00, 1.165159176578919702e-02, 8.858433634415338598e-02, -5.791497390339613027e-02, 0.000000000000000000e+00, 9.983215192500706214e-01, 2.357142857142857206e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
1.096981632144018626e+01, 7.440294139545432728e+00, 1.533410561942330830e+00, 1.715030069217708675e-02, 1.277002349060737951e-01, -6.195444845843171844e-02, 0.000000000000000000e+00, 9.980789779953345153e-01, 2.357142857142857206e+00, 3.683268619962413837e+00, 3.167313800375860522e-01
1.082421897867329541e+01, 7.440294139545432728e+00, 1.540129179293579842e+00, 2.421513683510871651e-02, 1.754164599194302787e-01, -6.742906005677670733e-02, 0.000000000000000000e+00, 9.977240710035313320e-01, 2.357142857142857206e+00, 3.552087182916938701e+00, 4.479128170830611877e-01
1.064433799488794463e+01, 7.440294139545432728e+00, 1.548429821845518140e+00, 3.280474487491816249e-02, 2.293761640511737532e-01, -7.480355231930092830e-02, 0.000000000000000000e+00, 9.971982894893139937e-01, 2.357142857142857206e+00, 3.390270134667209945e+00, 6.097298653327898332e-01
1.043538446020065535e+01, 7.440294139545432728e+00, 1.558072022843667748e+00, 4.253390751207049986e-02, 2.843291076790671612e-01, -8.480939472628323816e-02, 0.000000000000000000e+00, 9.963971931745700950e-01, 2.357142857142857206e+00, 3.202623280057548705e+00, 7.973767199424517393e-01
1.020937607077680731e+01, 7.440294139545432728e+00, 1.568501223389875854e+00, 5.261424307890068264e-02, 3.322933903250747112e-01, -9.861790750207292955e-02, 0.000000000000000000e+00, 9.951253731665737901e-01, 2.357142857142857206e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.983152024670285840e+00, 7.440294139545432728e+00, 1.578940375455133660e+00, 6.198078152512645489e-02, 3.644007053304272326e-01, -1.179250738084440392e-01, -4.874734909718424911e-15, 9.930224957005118203e-01, 2.357142857142857206e+00, 2.797376719942451295e+00, 1.202623280057548483e+00
9.773936462841664508e+00, 7.440294139545432728e+00, 1.588594667746055400e+00, 6.959539149827967397e-02, 3.741519749148474738e-01, -1.449317022897108898e-01, 7.121531991664061860e-15, 9.894416615806141957e-01, 2.357142857142857206e+00, 2.609729865332790055e+00, 1.390270134667210167e+00
9.594720269631013210e+00, 7.440294139545432728e+00, 1.596864633409217804e+00, 7.473948770632783678e-02, 3.601208957602979321e-01, -1.823200608688380631e-01, 0.000000000000000000e+00, 9.832392360991210056e-01, 2.357142857142857206e+00, 2.447912817083061299e+00, 1.552087182916938923e+00
9.451578497250290312e+00, 7.440294139545432728e+00, 1.603469937993281746e+00, 7.443241896488432541e-02, 3.214573686794836571e-01, -2.347469598158833937e-01, 0.000000000000000000e+00, 9.720565132013674337e-01, 2.357142857142857206e+00, 2.316731380037586163e+00, 1.683268619962413837e+00
9.342717556744233320e+00, 7.440294139545432728e+00, 1.608493347005136354e+00, 6.415138915237428296e-02, 2.652356740353338238e-01, -2.965439939706552286e-01, 0.000000000000000000e+00, 9.550191933358890273e-01, 2.357142857142857206e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
9.262538734457876899e+00, 7.440294139545432728e+00, 1.612193214161903754e+00, 4.645755286160304504e-02, 2.046742019065861951e-01, -3.540428802553959864e-01, 0.000000000000000000e+00, 9.352291905947244244e-01, 2.357142857142857206e+00, 2.140647780240161779e+00, 1.859352219759838221e+00
9.206190013667502114e+00, 7.440294139545432728e+00, 1.614793436707373075e+00, 2.729117505380559972e-02, 1.459873828424051723e-01, -4.007695190782227801e-01, 0.000000000000000000e+00, 9.161789086078165889e-01, 2.357142857142857206e+00, 2.086670197163492446e+00, 1.913329802836507776e+00
9.170511427505962487e+00, 7.440294139545432728e+00, 1.616439831919658898e+00, 1.185747847533313339e-02, 9.044873704237914314e-02, -4.381413161189373073e-01, 0.000000000000000000e+00, 8.989061058361799139e-01, 2.357142857142857206e+00, 2.048612360198438065e+00, 1.951387639801561935e+00
9.152752627979197086e+00, 7.440294139545432728e+00, 1.617259315135289643e+00, 2.787775300577248136e-03, 4.021096570983144491e-02, -4.662079880407854482e-01, 0.000000000000000000e+00, 8.846751448339457147e-01, 2.357142857142857206e+00, 2.022175327438524128e+00, 1.977824672561475872e+00
9.148386762558786245e+00, 7.440294139545432728e+00, 1.617460778833797796e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.357142857142857206e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.128583854091635530e+01, 7.978352967454516609e+00, 1.547826740983884175e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.428571428571428381e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.126650990127708596e+01, 7.978352967454516609e+00, 1.548688904355132623e+00, 9.682193121636281522e-04, 7.551651328119655081e-03, -5.198908326130632224e-02, 0.000000000000000000e+00, 9.986476531898770270e-01, 2.428571428571428381e+00, 3.977824672561475872e+00, 2.217532743852416652e-02
1.123838531957095377e+01, 7.978352967454516609e+00, 1.549943415000022862e+00, 2.373907370635326437e-03, 1.841362603481991322e-02, -5.301375953215049092e-02, 0.000000000000000000e+00, 9.985937819254971926e-01, 2.428571428571428381e+00, 3.951387639801561935e+00, 4.861236019843818978e-02
1.119787810692098162e+01, 7.978352967454516609e+00, 1.551750258920234549e+00, 4.392129901033115999e-03, 3.379971121506893800e-02, -5.449163340906606340e-02, 0.000000000000000000e+00, 9.985142271837752492e-01, 2.428571428571428381e+00, 3.913329802836507554e+00, 8.667019716349225189e-02
1.114038819097049782e+01, 7.978352967454516609e+00, 1.554314624580400261e+00, 7.244140667467552190e-03, 5.512697369843076733e-02, -5.659245898329886421e-02, 0.000000000000000000e+00, 9.983973625697454279e-01, 2.428571428571428381e+00, 3.859352219759838221e+00, 1.406477802401618626e-01
1.106047811277563397e+01, 7.978352967454516609e+00, 1.557879052481122129e+00, 1.118528558956628088e-02, 8.380931844736218272e-02, -5.953156987279150519e-02, 0.000000000000000000e+00, 9.982264233070976545e-01, 2.428571428571428381e+00, 3.784389407890431656e+00, 2.156105921095681499e-01
1.095256645132732132e+01, 7.978352967454516609e+00, 1.562692504620934120e+00, 1.646601337056180156e-02, 1.208154481642169792e-01, -6.357449527563151237e-02, 0.000000000000000000e+00, 9.979770957043295754e-01, 2.428571428571428381e+00, 3.683268619962413837e+00, 3.167313800375860522e-01
1.081239316350056967e+01, 7.978352967454516609e+00, 1.568945002295222491e+00, 2.325291482846320382e-02, 1.659575459810016529e-01, -6.905347332493372292e-02, 0.000000000000000000e+00, 9.976129599307351770e-01, 2.428571428571428381e+00, 3.552087182916938701e+00, 4.479128170830611877e-01
1.063922555794138880e+01, 7.978352967454516609e+00, 1.576669227558163300e+00, 3.150857345521184544e-02, 2.170068262698433559e-01, -7.643283142189201407e-02, 0.000000000000000000e+00, 9.970747325455763255e-01, 2.428571428571428381e+00, 3.390270134667209945e+00, 6.097298653327898332e-01
1.043808770456754509e+01, 7.978352967454516609e+00, 1.585641079327707814e+00, 4.086703888606678381e-02, 2.689995920544105967e-01, -8.644284411593905482e-02, 0.000000000000000000e+00, 9.962568116209533642e-01, 2.428571428571428381e+00, 3.202623280057548705e+00, 7.973767199424517393e-01
1.022055548802608271e+01, 7.978352967454516609e+00, 1.595344209639449895e+00, 5.057758354219364649e-02, 3.143925563062219819e-01, -1.002525846014327704e-01, 0.000000000000000000e+00, 9.949620190141593712e-01, 2.428571428571428381e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.000284087195588256e+01, 7.978352967454516609e+00, 1.605055475970877943e+00, 5.962636649120161420e-02, 3.448100654963337508e-01, -1.195543658427834777e-01, -5.151696592276938432e-15, 9.928276555414489168e-01, 2.428571428571428381e+00, 2.797376719942451295e+00, 1.202623280057548483e+00
9.801515727051308247e+00, 7.978352967454516609e+00, 1.614035681970236613e+00, 6.702554339925401172e-02, 3.541210352812919626e-01, -1.465438806651630232e-01, 7.524363123427087170e-15, 9.892041705530737472e-01, 2.428571428571428381e+00, 2.609729865332790055e+00, 1.390270134667210167e+00
9.629066359826568444e+00, 7.978352967454516609e+00, 1.621727869862967353e+00, 7.209377456064013090e-02, 3.409910418924864128e-01, -1.838954858625661826e-01, 0.000000000000000000e+00, 9.829458023102650710e-01, 2.428571428571428381e+00, 2.447912817083061299e+00, 1.552087182916938923e+00
9.491311528044946044e+00, 7.978352967454516609e+00, 1.627872491129189747e+00, 7.197161237760490993e-02, 3.045924740714389678e-01, -2.363038056550279542e-01, 0.000000000000000000e+00, 9.716792224972964354e-01, 2.428571428571428381e+00, 2.316731380037586163e+00, 1.683268619962413837e+00
9.386458420439179662e+00, 7.978352967454516609e+00, 1.632549514987381878e+00, 6.217871655569687239e-02, 2.515645583140417307e-01, -2.980670614228579929e-01, 0.000000000000000000e+00, 9.545449318364968017e-01, 2.428571428571428381e+00, 2.215610592109568344e+00, 1.784389407890431656e+00
9.309107063316144348e+00, 7.978352967454516609e+00, 1.635999809890306578e+00, 4.514704665099803643e-02, 1.944200325087989123e-01, -3.554138664312743168e-01, 0.000000000000000000e+00, 9.347090368389365800e-01, 2.428571428571428381e+00, 2.140647780240161779e+00, 1.859352219759838221e+00
